日期,oven_id,layer_id,壞掉燈管數(低功率),壞掉燈管數(高功率),進水量,進水溫,出水溫,水冷板A溫度,水冷板B溫度,累積時數,燈管功率(低功率),燈管功率(高功率)
2022/4/10,2G0,16,0,0,10,21.1,26.3,24,24.6,0,35,39
2022/4/10,2G0,17,0,0,10,21.1,26.3,23.5,24.4,0,35,39
2022/4/10,2G0,18,0,0,10,21.1,26.3,22.7,24,0,35,39
2022/4/10,2G0,19,0,0,10,21.1,26.3,24.9,24.8,0,35,39
2022/4/11,1B0,1,0,0,11,20.3,24.8,23.3,25.2,7373,70.5,74.5
2022/4/11,1B0,2,0,0,11,20.3,24.8,24.2,22.4,5974,61.5,65.5
2022/4/11,1B0,3,2,1,11,20.3,24.8,23.5,23.1,7393,70.5,74.5
2022/4/11,1B0,4,0,0,11,20.3,24.8,24.8,25.7,6589,65.5,69.5
2022/4/11,1B0,5,0,0,11,20.3,24.8,25.1,24.5,6949,65.5,69.5
2022/4/11,1B0,6,0,0,11,20.3,24.8,24.8,23.8,7177,70.5,74.5
2022/4/11,1B0,7,0,0,11,20.3,24.8,25.1,25.1,6927,65.5,69.5
2022/4/11,1B0,8,0,0,11,20.3,24.8,25,24.6,7159,70.5,74.5
2022/4/11,1B0,9,2,0,9,20.3,24.8,27.9,26.9,7002,70.5,74.5
2022/4/11,1B0,10,0,0,11,20.3,24.8,26.1,25.9,7148,70.5,74.5
2022/4/11,1B0,11,0,0,11,20,24.6,29.6,25.9,7101,70.5,74.5
2022/4/11,1B0,12,0,0,11,20,24.6,26.9,25.9,7028,70.5,74.5
2022/4/11,1B0,13,0,0,11,20,24.6,27.7,27,7055,70.5,74.5
2022/4/11,1B0,14,0,0,11,20,24.6,27.7,25.8,6925,65.5,69.5
2022/4/11,1B0,15,0,0,11,20,24.6,26.2,27,6959,65.5,69.5
2022/4/11,1B0,16,0,0,11,20,24.6,26.9,26.6,6954,65.5,69.5
2022/4/11,1B0,17,0,0,11,20,24.6,30.9,26.8,6970,65.5,69.5
2022/4/11,1B0,18,0,0,11,20,24.6,25.6,27.2,6826,65.5,69.5
2022/4/11,1B0,19,0,0,11,20,24.6,26.9,27.2,0,35,39
2022/4/11,1C0,1,0,0,11,22.8,25.5,24.2,23,6321,63.5,67.5
2022/4/11,1C0,2,0,0,11,22.8,25.5,23.1,24,6861,65.5,69.5
2022/4/11,1C0,3,0,0,11,22.8,25.5,24.9,24.3,6866,65.5,69.5
2022/4/11,1C0,4,0,0,11,22.8,25.5,24,24.9,2513,51.5,55.5
2022/4/11,1C0,5,0,0,11,22.8,25.5,24.5,24.3,6949,65.5,69.5
2022/4/11,1C0,6,2,0,11,22.8,25.5,25.3,25.4,6828,65.5,69.5
2022/4/11,1C0,7,0,0,11,22.8,25.5,24.3,25.2,6867,65.5,69.5
2022/4/11,1C0,8,2,0,11,22.8,25.5,24.7,25.2,6788,65.5,69.5
2022/4/11,1C0,9,0,0,10,22.8,25.5,24.7,25.2,6653,65.5,69.5
2022/4/11,1C0,10,0,0,12,22.8,25.5,25.6,25.4,6618,65.5,69.5
2022/4/11,1C0,11,0,0,12,23.4,24.1,25.2,25.9,6413,63.5,67.5
2022/4/11,1C0,12,0,0,12,23.4,24.1,25.2,25,6615,65.5,69.5
2022/4/11,1C0,13,0,0,12,23.4,24.1,29.2,27.4,6614,65.5,69.5
2022/4/11,1C0,14,0,0,12,23.4,24.1,28.1,28.1,6558,65.5,69.5
2022/4/11,1C0,15,0,0,12,23.4,24.1,30.5,27.8,6506,65.5,69.5
2022/4/11,1C0,16,0,0,12,23.4,24.1,28,27.4,0,35,39
2022/4/11,1C0,17,0,0,12,23.4,24.1,26.6,25.3,6504,65.5,69.5
2022/4/11,1C0,18,0,0,12,23.4,24.1,27.1,26,6408,63.5,67.5
2022/4/11,1C0,19,0,0,12,23.4,24.1,27.2,25,6374,63.5,67.5
2022/4/11,1D0,1,0,0,10,22.6,23.5,23.8,23.8,6037,63.5,67.5
2022/4/11,1D0,2,0,0,10,22.6,23.5,22.9,23.6,6509,65.5,69.5
2022/4/11,1D0,3,0,0,10,22.6,23.5,24,24.4,6462,63.5,67.5
2022/4/11,1D0,4,0,0,10,22.6,23.5,24.1,24.8,6333,63.5,67.5
2022/4/11,1D0,5,2,0,10,22.6,23.5,25.6,24.4,6364,63.5,67.5
2022/4/11,1D0,6,0,0,10,22.6,23.5,25,25,6200,63.5,67.5
2022/4/11,1D0,7,0,0,10,22.6,23.5,25.2,25.6,6305,63.5,67.5
2022/4/11,1D0,8,0,0,10,22.6,23.5,25.7,25,5612,61.5,65.5
2022/4/11,1D0,9,0,0,10,22.6,23.5,24.5,24.4,6223,63.5,67.5
2022/4/11,1D0,10,0,0,11,22.6,23.5,27.4,26.2,6065,63.5,67.5
2022/4/11,1D0,11,0,0,11,19.5,23.6,26.3,26.6,6029,63.5,67.5
2022/4/11,1D0,12,0,0,11,19.5,23.6,27.4,26.4,5932,61.5,65.5
2022/4/11,1D0,13,0,0,11,19.5,23.6,27.5,26.7,5914,61.5,65.5
2022/4/11,1D0,14,0,0,11,19.5,23.6,26.5,26.7,5849,61.5,65.5
2022/4/11,1D0,15,0,0,11,19.5,23.6,26.6,27.3,5791,61.5,65.5
2022/4/11,1D0,16,0,0,11,19.5,23.6,25.4,26,5658,61.5,65.5
2022/4/11,1D0,17,2,0,11,19.5,23.6,27.1,26.9,5687,61.5,65.5
2022/4/11,1D0,18,0,0,11,19.5,23.6,25.9,26.9,5664,61.5,65.5
2022/4/11,1D0,19,0,0,11,19.5,23.6,27.5,26.8,5447,59.5,63.5
2022/4/11,1E0,1,0,0,12,19.7,24,24.9,24,5942,61.5,65.5
2022/4/11,1E0,2,0,0,12,19.7,24,24,26,6012,63.5,67.5
2022/4/11,1E0,3,2,0,12,19.7,24,24.9,25.2,5900,61.5,65.5
2022/4/11,1E0,4,0,0,12,19.7,24,25.4,24.6,5665,61.5,65.5
2022/4/11,1E0,5,0,0,12,19.7,24,26.1,25.4,5846,61.5,65.5
2022/4/11,1E0,6,0,0,12,19.7,24,25.4,25.5,5672,61.5,65.5
2022/4/11,1E0,7,0,0,12,19.7,24,25,26.5,0,35,39
2022/4/11,1E0,8,0,0,12,19.7,24,26,25.7,5534,61.5,65.5
2022/4/11,1E0,9,0,0,11,19.7,24,25.6,26.1,5558,61.5,65.5
2022/4/11,1E0,10,0,0,11,19.7,24,25.1,24.9,0,35,39
2022/4/11,1E0,11,0,0,11,19.8,23.8,25.5,26.2,5384,59.5,63.5
2022/4/11,1E0,12,1,0,11,19.8,23.8,25.6,25.5,5366,59.5,63.5
2022/4/11,1E0,13,0,0,11,19.8,23.8,25.6,27,5215,59.5,63.5
2022/4/11,1E0,14,0,0,11,19.8,23.8,25.5,25.2,5208,59.5,63.5
2022/4/11,1E0,15,0,0,11,19.8,23.8,26.6,25.8,5462,59.5,63.5
2022/4/11,1E0,16,0,0,11,19.8,23.8,26,26.4,4944,57.5,61.5
2022/4/11,1E0,17,0,0,11,19.8,23.8,25.7,25.2,5198,59.5,63.5
2022/4/11,1E0,18,0,0,11,19.8,23.8,25.8,25.5,4981,57.5,61.5
2022/4/11,1E0,19,0,0,11,19.8,23.8,25.2,23.8,5110,59.5,63.5
2022/4/11,1G0,1,0,0,9,21,27.1,26.6,25.9,0,35,39
2022/4/11,1G0,2,0,0,9,21,27.1,25.4,25.7,0,35,39
2022/4/11,1G0,3,0,0,9,21,27.1,24.8,25.7,0,35,39
2022/4/11,1G0,4,0,0,9,21,27.1,25.7,25,0,35,39
2022/4/11,1G0,5,0,0,9,21,27.1,25.6,26,0,35,39
2022/4/11,1G0,6,0,0,9,21,27.1,26.3,25.9,0,35,39
2022/4/11,1G0,7,0,0,9,21,27.1,26.1,27.7,0,35,39
2022/4/11,1G0,8,0,0,9,21,27.1,27.1,28.2,0,35,39
2022/4/11,1G0,9,0,0,9,21,27.1,28,28.7,0,35,39
2022/4/11,1G0,10,0,0,11,21,27.1,29.5,28.8,0,35,39
2022/4/11,1G0,11,0,0,11,22,30.1,29.3,28.4,0,35,39
2022/4/11,1G0,12,0,0,11,22,30.1,29.4,28.2,0,35,39
2022/4/11,1G0,13,0,0,11,22,30.1,28.9,29.9,760,44,48
2022/4/11,1G0,14,0,0,11,22,30.1,29.3,27.2,0,35,39
2022/4/11,1G0,15,0,0,11,22,30.1,28.5,27.5,0,35,39
2022/4/11,1G0,16,0,0,11,22,30.1,27.9,26.7,0,35,39
2022/4/11,1G0,17,0,0,11,22,30.1,28.7,29.3,0,35,39
2022/4/11,1G0,18,0,0,11,22,30.1,29.5,26.9,0,35,39
2022/4/11,1G0,19,0,0,11,22,30.1,29.5,27,0,35,39
2022/4/11,2B0,1,0,0,10,20.1,23.3,22.2,22.6,5379,59.5,63.5
2022/4/11,2B0,2,0,0,10,20.1,23.3,22.6,22.4,5390,59.5,63.5
2022/4/11,2B0,3,0,0,10,20.1,23.3,23.4,23.5,5432,59.5,63.5
2022/4/11,2B0,4,0,0,10,20.1,23.3,23.1,22.4,5293,59.5,63.5
2022/4/11,2B0,5,0,0,10,20.1,23.3,24,23.2,0,35,39
2022/4/11,2B0,6,0,0,10,20.1,23.3,23,23,4628,57.5,61.5
2022/4/11,2B0,7,0,0,10,20.1,23.3,24.1,24.4,5040,59.5,63.5
2022/4/11,2B0,8,0,0,10,20.1,23.3,23.1,24.3,5240,59.5,63.5
2022/4/11,2B0,9,0,0,10,20.1,23.3,23.6,24.2,5194,59.5,63.5
2022/4/11,2B0,10,0,0,11,20.1,23.3,22.7,23.8,5119,59.5,63.5
2022/4/11,2B0,11,0,0,11,21,24.5,23.5,24,4746,57.5,61.5
2022/4/11,2B0,12,0,0,11,21,24.5,22.9,23.9,5009,59.5,63.5
2022/4/11,2B0,13,0,0,11,21,24.5,23.3,23.1,4755,57.5,61.5
2022/4/11,2B0,14,0,0,11,21,24.5,22.7,23.5,5184,59.5,63.5
2022/4/11,2B0,15,0,0,11,21,24.5,22.7,22.7,3448,54,58
2022/4/11,2B0,16,0,0,11,21,24.5,22.9,22.6,4868,57.5,61.5
2022/4/11,2B0,17,0,0,11,21,24.5,22.7,22.7,5003,59.5,63.5
2022/4/11,2B0,18,0,0,11,21,24.5,22.6,22.7,5124,59.5,63.5
2022/4/11,2B0,19,0,0,11,21,24.5,22.9,25.9,4937,57.5,61.5
2022/4/11,2C0,1,0,0,11,19.5,24.4,24.3,25.3,5187,59.5,63.5
2022/4/11,2C0,2,0,0,11,19.5,24.4,23.5,24.6,4354,55.5,59.5
2022/4/11,2C0,3,0,0,11,19.5,24.4,24.4,24.1,5217,59.5,63.5
2022/4/11,2C0,4,0,0,11,19.5,24.4,23.6,24.6,0,35,39
2022/4/11,2C0,5,0,0,11,19.5,24.4,23.9,24.5,5179,59.5,63.5
2022/4/11,2C0,6,0,0,11,19.5,24.4,24.2,24.6,4979,57.5,61.5
2022/4/11,2C0,7,0,0,11,19.5,24.4,24.3,24.6,0,35,39
2022/4/11,2C0,8,0,0,11,19.5,24.4,24.1,24.7,5083,59.5,63.5
2022/4/11,2C0,9,0,0,11,19.5,24.4,24.9,24.4,0,35,39
2022/4/11,2C0,10,0,0,11,19.5,24.4,25,25,0,35,39
2022/4/11,2C0,11,0,0,10,19.5,25.1,25,24.9,5002,59.5,63.5
2022/4/11,2C0,12,0,0,10,19.5,25.1,25.1,25.2,5028,59.5,63.5
2022/4/11,2C0,13,0,0,10,19.5,25.1,25.2,25.3,0,35,39
2022/4/11,2C0,14,0,0,10,19.5,25.1,25.2,24.5,0,35,39
2022/4/11,2C0,15,0,0,10,19.5,25.1,25,24.9,0,35,39
2022/4/11,2C0,16,0,0,10,19.5,25.1,24.7,24.6,4914,57.5,61.5
2022/4/11,2C0,17,0,0,10,19.5,25.1,25,24.9,4963,57.5,61.5
2022/4/11,2C0,18,0,0,10,19.5,25.1,24.9,24.5,0,35,39
2022/4/11,2C0,19,0,0,10,19.5,25.1,23.6,24.5,4817,57.5,61.5
2022/4/11,2D0,1,0,0,10,19.6,24.6,22.8,24.3,5122,59.5,63.5
2022/4/11,2D0,2,0,0,10,19.6,24.6,23,23.5,5177,59.5,63.5
2022/4/11,2D0,3,0,0,10,19.6,24.6,23.5,23.6,0,35,39
2022/4/11,2D0,4,0,0,10,19.6,24.6,23.5,23.7,4993,57.5,61.5
2022/4/11,2D0,5,0,0,10,19.6,24.6,23.5,23.8,0,35,39
2022/4/11,2D0,6,0,0,10,19.6,24.6,23.8,24.5,0,35,39
2022/4/11,2D0,7,0,0,10,19.6,24.6,23.4,24,4937,57.5,61.5
2022/4/11,2D0,8,0,0,10,19.6,24.6,23.7,23.6,0,35,39
2022/4/11,2D0,9,0,0,10,19.6,24.6,23.7,23.7,0,35,39
2022/4/11,2D0,10,0,0,10,19.6,24.6,23.9,23.2,0,35,39
2022/4/11,2D0,11,0,0,10,19.9,25.3,24.4,25.1,4609,57.5,61.5
2022/4/11,2D0,12,0,0,11,19.9,25.3,24,24.6,0,35,39
2022/4/11,2D0,13,0,0,10,19.9,25.3,25.3,24.9,0,35,39
2022/4/11,2D0,14,0,0,10,19.9,25.3,25,25.9,0,35,39
2022/4/11,2D0,15,0,0,10,19.9,25.3,25,25.9,0,35,39
2022/4/11,2D0,16,0,0,10,19.9,25.3,24.3,25.3,0,35,39
2022/4/11,2D0,17,0,0,10,19.9,25.3,25,26,0,35,39
2022/4/11,2D0,18,0,0,10,19.9,25.3,24.2,26,0,35,39
2022/4/11,2D0,19,0,0,10,19.9,25.3,25.1,25.2,0,35,39
2022/4/11,2E0,1,0,0,11,20.9,23.7,22.3,24.2,0,35,39
2022/4/11,2E0,2,0,0,11,20.9,23.7,21.6,22.9,0,35,39
2022/4/11,2E0,3,0,0,11,20.9,23.7,23.2,23.3,0,35,39
2022/4/11,2E0,4,0,0,11,20.9,23.7,22.5,24,4154,55.5,59.5
2022/4/11,2E0,5,0,0,11,20.9,23.7,24.1,23.3,4149,55.5,59.5
2022/4/11,2E0,6,0,0,11,20.9,23.7,22.9,23.8,0,35,39
2022/4/11,2E0,7,0,0,11,20.9,23.7,24.2,23.4,4025,55.5,59.5
2022/4/11,2E0,8,0,0,11,20.9,23.7,23.6,24.2,4022,55.5,59.5
2022/4/11,2E0,9,0,0,11,20.9,23.7,23.7,23.3,3965,55,59
2022/4/11,2E0,10,0,0,11,20.9,23.7,23.9,23.8,3977,55,59
2022/4/11,2E0,11,0,0,11,21.1,25.1,24.1,23.1,3517,54,58
2022/4/11,2E0,12,0,0,11,21.1,25.1,24.5,23.3,3117,53,57
2022/4/11,2E0,13,0,0,11,21.1,25.1,24.2,23.3,0,35,39
2022/4/11,2E0,14,0,0,11,21.1,25.1,24.3,23.8,0,35,39
2022/4/11,2E0,15,0,0,11,21.1,25.1,24.1,24.3,0,35,39
2022/4/11,2E0,16,0,0,11,21.1,25.1,24.4,24.6,0,35,39
2022/4/11,2E0,17,0,0,11,21.1,25.1,23.8,24.9,0,35,39
2022/4/11,2E0,18,0,0,11,21.1,25.1,23.7,24.5,0,35,39
2022/4/11,2E0,19,0,0,11,21.1,25.1,24.4,24.3,0,35,39
2022/4/11,2G0,1,0,0,10,21.2,25.2,22.7,24.4,0,35,39
2022/4/11,2G0,2,0,0,10,21.2,25.2,22.6,22.8,0,35,39
2022/4/11,2G0,3,0,0,10,21.2,25.2,23.4,23,0,35,39
2022/4/11,2G0,4,0,0,10,21.2,25.2,23.5,23.2,0,35,39
2022/4/11,2G0,5,0,0,10,21.2,25.2,23.6,23.2,0,35,39
2022/4/11,2G0,6,0,0,10,21.2,25.2,23.3,23.9,0,35,39
2022/4/11,2G0,7,0,0,10,21.2,25.2,23.8,24,0,35,39
2022/4/11,2G0,8,0,0,10,21.2,25.2,23.6,24.3,0,35,39
2022/4/11,2G0,9,0,0,10,21.2,25.2,23.8,23.9,0,35,39
2022/4/11,2G0,10,0,0,10,21.2,25.2,24.7,24.2,0,35,39
2022/4/11,2G0,11,0,0,10,21.1,26.3,24.7,24.2,0,35,39
2022/4/11,2G0,12,0,0,11,21.1,26.3,24.8,24.4,0,35,39
2022/4/11,2G0,13,0,0,11,21.1,26.3,24.2,25.2,0,35,39
2022/4/11,2G0,14,0,0,11,21.1,26.3,24.6,25.5,0,35,39
2022/4/11,2G0,15,0,0,10,21.1,26.3,23.3,24.6,0,35,39
2022/4/11,2G0,16,0,0,10,21.1,26.3,24,24.6,0,35,39
2022/4/11,2G0,17,0,0,10,21.1,26.3,23.5,24.4,0,35,39
2022/4/11,2G0,18,0,0,10,21.1,26.3,22.7,24,0,35,39
2022/4/11,2G0,19,0,0,10,21.1,26.3,24.9,24.8,0,35,39
2022/4/12,1B0,1,0,0,11,20.3,24.8,23.3,25.2,7389,70.5,74.5
2022/4/12,1B0,2,0,0,11,20.3,24.8,24.2,22.4,5991,61.5,65.5
2022/4/12,1B0,3,0,0,11,20.3,24.8,23.5,23.1,7409,70.5,74.5
2022/4/12,1B0,4,0,0,11,20.3,24.8,24.8,25.7,6603,65.5,69.5
2022/4/12,1B0,5,0,0,11,20.3,24.8,25.1,24.5,6965,65.5,69.5
2022/4/12,1B0,6,0,0,11,20.3,24.8,24.8,23.8,7197,70.5,74.5
2022/4/12,1B0,7,0,0,11,20.3,24.8,25.1,25.1,6945,65.5,69.5
2022/4/12,1B0,8,0,0,11,20.3,24.8,25,24.6,7175,70.5,74.5
2022/4/12,1B0,9,0,0,9,20.3,24.8,27.9,26.9,7018,70.5,74.5
2022/4/12,1B0,10,0,0,11,20.3,24.8,26.1,25.9,7168,70.5,74.5
2022/4/12,1B0,11,0,0,11,20,24.6,29.6,25.9,7117,70.5,74.5
2022/4/12,1B0,12,0,0,11,20,24.6,26.9,25.9,7044,70.5,74.5
2022/4/12,1B0,13,0,0,11,20,24.6,27.7,27,7074,70.5,74.5
2022/4/12,1B0,14,0,0,11,20,24.6,27.7,25.8,6940,65.5,69.5
2022/4/12,1B0,15,0,0,11,20,24.6,26.2,27,6976,65.5,69.5
2022/4/12,1B0,16,0,0,11,20,24.6,26.9,26.6,6972,65.5,69.5
2022/4/12,1B0,17,0,0,11,20,24.6,30.9,26.8,6989,65.5,69.5
2022/4/12,1B0,18,0,0,11,20,24.6,25.6,27.2,6843,65.5,69.5
2022/4/12,1B0,19,0,0,11,20,24.6,26.9,27.2,0,35,39
2022/4/12,1C0,1,0,0,11,22.8,25.5,24.2,23,6337,63.5,67.5
2022/4/12,1C0,2,0,0,11,22.8,25.5,23.1,24,6897,65.5,69.5
2022/4/12,1C0,3,0,0,11,22.8,25.5,24.9,24.3,6867,65.5,69.5
2022/4/12,1C0,4,0,0,11,22.8,25.5,24,24.9,2256,51,55
2022/4/12,1C0,5,0,0,11,22.8,25.5,24.5,24.3,6995,65.5,69.5
2022/4/12,1C0,6,0,0,11,22.8,25.5,25.3,25.4,6843,65.5,69.5
2022/4/12,1C0,7,0,0,11,22.8,25.5,24.3,25.2,6886,65.5,69.5
2022/4/12,1C0,8,0,0,11,22.8,25.5,24.7,25.2,6803,65.5,69.5
2022/4/12,1C0,9,0,0,10,22.8,25.5,24.7,25.2,6672,65.5,69.5
2022/4/12,1C0,10,0,0,12,22.8,25.5,25.6,25.4,6633,65.5,69.5
2022/4/12,1C0,11,0,0,12,23.4,24.1,25.2,25.9,6430,63.5,67.5
2022/4/12,1C0,12,0,0,12,23.4,24.1,25.2,25,6632,65.5,69.5
2022/4/12,1C0,13,0,0,12,23.4,24.1,29.2,27.4,6628,65.5,69.5
2022/4/12,1C0,14,0,0,12,23.4,24.1,28.1,28.1,6577,65.5,69.5
2022/4/12,1C0,15,0,0,12,23.4,24.1,30.5,27.8,6523,65.5,69.5
2022/4/12,1C0,16,0,0,12,23.4,24.1,28,27.4,0,35,39
2022/4/12,1C0,17,0,0,12,23.4,24.1,26.6,25.3,6521,65.5,69.5
2022/4/12,1C0,18,0,0,12,23.4,24.1,27.1,26,6426,63.5,67.5
2022/4/12,1C0,19,0,0,12,23.4,24.1,27.2,25,6392,63.5,67.5
2022/4/12,1D0,1,0,0,10,22.6,23.5,23.8,23.8,6052,63.5,67.5
2022/4/12,1D0,2,0,0,10,22.6,23.5,22.9,23.6,6525,65.5,69.5
2022/4/12,1D0,3,0,0,10,22.6,23.5,24,24.4,6481,63.5,67.5
2022/4/12,1D0,4,0,0,10,22.6,23.5,24.1,24.8,6351,63.5,67.5
2022/4/12,1D0,5,0,0,10,22.6,23.5,25.6,24.4,6381,63.5,67.5
2022/4/12,1D0,6,0,0,10,22.6,23.5,25,25,6218,63.5,67.5
2022/4/12,1D0,7,0,0,10,22.6,23.5,25.2,25.6,6325,63.5,67.5
2022/4/12,1D0,8,0,0,10,22.6,23.5,25.7,25,5628,61.5,65.5
2022/4/12,1D0,9,0,0,10,22.6,23.5,24.5,24.4,6239,63.5,67.5
2022/4/12,1D0,10,0,0,11,22.6,23.5,27.4,26.2,6083,63.5,67.5
2022/4/12,1D0,11,0,0,11,19.5,23.6,26.3,26.6,6047,63.5,67.5
2022/4/12,1D0,12,0,0,11,19.5,23.6,27.4,26.4,5950,61.5,65.5
2022/4/12,1D0,13,0,0,11,19.5,23.6,27.5,26.7,5931,61.5,65.5
2022/4/12,1D0,14,0,0,11,19.5,23.6,26.5,26.7,5867,61.5,65.5
2022/4/12,1D0,15,0,0,11,19.5,23.6,26.6,27.3,5810,61.5,65.5
2022/4/12,1D0,16,0,0,11,19.5,23.6,25.4,26,5676,61.5,65.5
2022/4/12,1D0,17,0,0,11,19.5,23.6,27.1,26.9,5696,61.5,65.5
2022/4/12,1D0,18,0,0,11,19.5,23.6,25.9,26.9,5682,61.5,65.5
2022/4/12,1D0,19,0,0,11,19.5,23.6,27.5,26.8,5466,59.5,63.5
2022/4/12,1E0,1,0,0,12,19.7,24,24.9,24,5956,61.5,65.5
2022/4/12,1E0,2,0,0,12,19.7,24,24,26,6029,63.5,67.5
2022/4/12,1E0,3,0,0,12,19.7,24,24.9,25.2,5916,61.5,65.5
2022/4/12,1E0,4,0,0,12,19.7,24,25.4,24.6,5683,61.5,65.5
2022/4/12,1E0,5,0,0,12,19.7,24,26.1,25.4,5863,61.5,65.5
2022/4/12,1E0,6,0,0,12,19.7,24,25.4,25.5,5688,61.5,65.5
2022/4/12,1E0,7,0,0,12,19.7,24,25,26.5,0,35,39
2022/4/12,1E0,8,0,0,12,19.7,24,26,25.7,5551,61.5,65.5
2022/4/12,1E0,9,0,0,11,19.7,24,25.6,26.1,5575,61.5,65.5
2022/4/12,1E0,10,0,0,11,19.7,24,25.1,24.9,0,35,39
2022/4/12,1E0,11,0,0,11,19.8,23.8,25.5,26.2,5403,59.5,63.5
2022/4/12,1E0,12,0,0,11,19.8,23.8,25.6,25.5,5379,59.5,63.5
2022/4/12,1E0,13,0,0,11,19.8,23.8,25.6,27,5234,59.5,63.5
2022/4/12,1E0,14,0,0,11,19.8,23.8,25.5,25.2,5227,59.5,63.5
2022/4/12,1E0,15,0,0,11,19.8,23.8,26.6,25.8,5446,59.5,63.5
2022/4/12,1E0,16,0,0,11,19.8,23.8,26,26.4,4951,57.5,61.5
2022/4/12,1E0,17,0,0,11,19.8,23.8,25.7,25.2,5214,59.5,63.5
2022/4/12,1E0,18,0,0,11,19.8,23.8,25.8,25.5,4999,57.5,61.5
2022/4/12,1E0,19,0,0,11,19.8,23.8,25.2,23.8,5123,59.5,63.5
2022/4/12,1G0,1,0,0,9,21,27.1,26.6,25.9,0,35,39
2022/4/12,1G0,2,0,0,9,21,27.1,25.4,25.7,0,35,39
2022/4/12,1G0,3,0,0,9,21,27.1,24.8,25.7,0,35,39
2022/4/12,1G0,4,0,0,9,21,27.1,25.7,25,0,35,39
2022/4/12,1G0,5,0,0,9,21,27.1,25.6,26,0,35,39
2022/4/12,1G0,6,0,0,9,21,27.1,26.3,25.9,0,35,39
2022/4/12,1G0,7,0,0,9,21,27.1,26.1,27.7,0,35,39
2022/4/12,1G0,8,0,0,9,21,27.1,27.1,28.2,0,35,39
2022/4/12,1G0,9,0,0,9,21,27.1,28,28.7,0,35,39
2022/4/12,1G0,10,0,0,11,21,27.1,29.5,28.8,0,35,39
2022/4/12,1G0,11,0,0,11,22,30.1,29.3,28.4,0,35,39
2022/4/12,1G0,12,0,0,11,22,30.1,29.4,28.2,0,35,39
2022/4/12,1G0,13,0,0,11,22,30.1,28.9,29.9,821,45,49
2022/4/12,1G0,14,0,0,11,22,30.1,29.3,27.2,0,35,39
2022/4/12,1G0,15,0,0,11,22,30.1,28.5,27.5,0,35,39
2022/4/12,1G0,16,0,0,11,22,30.1,27.9,26.7,0,35,39
2022/4/12,1G0,17,0,0,11,22,30.1,28.7,29.3,0,35,39
2022/4/12,1G0,18,0,0,11,22,30.1,29.5,26.9,0,35,39
2022/4/12,1G0,19,0,0,11,22,30.1,29.5,27,0,35,39
2022/4/12,2B0,1,0,0,10,20.1,23.3,22.2,22.6,5398,59.5,63.5
2022/4/12,2B0,2,0,0,10,20.1,23.3,22.6,22.4,5410,59.5,63.5
2022/4/12,2B0,3,0,0,10,20.1,23.3,23.4,23.5,5450,59.5,63.5
2022/4/12,2B0,4,0,0,10,20.1,23.3,23.1,22.4,5313,59.5,63.5
2022/4/12,2B0,5,0,0,10,20.1,23.3,24,23.2,0,35,39
2022/4/12,2B0,6,0,0,10,20.1,23.3,23,23,4647,57.5,61.5
2022/4/12,2B0,7,0,0,10,20.1,23.3,24.1,24.4,5060,59.5,63.5
2022/4/12,2B0,8,0,0,10,20.1,23.3,23.1,24.3,5259,59.5,63.5
2022/4/12,2B0,9,0,0,10,20.1,23.3,23.6,24.2,5212,59.5,63.5
2022/4/12,2B0,10,0,0,11,20.1,23.3,22.7,23.8,5138,59.5,63.5
2022/4/12,2B0,11,0,0,11,21,24.5,23.5,24,4765,57.5,61.5
2022/4/12,2B0,12,0,0,11,21,24.5,22.9,23.9,5027,59.5,63.5
2022/4/12,2B0,13,0,0,11,21,24.5,23.3,23.1,4774,57.5,61.5
2022/4/12,2B0,14,0,0,11,21,24.5,22.7,23.5,5202,59.5,63.5
2022/4/12,2B0,15,0,0,11,21,24.5,22.7,22.7,3466,54,58
2022/4/12,2B0,16,0,0,11,21,24.5,22.9,22.6,4886,57.5,61.5
2022/4/12,2B0,17,0,0,11,21,24.5,22.7,22.7,5022,59.5,63.5
2022/4/12,2B0,18,0,0,11,21,24.5,22.6,22.7,5142,59.5,63.5
2022/4/12,2B0,19,0,0,11,21,24.5,22.9,25.9,4955,57.5,61.5
2022/4/12,2C0,1,0,0,11,19.5,24.4,24.3,25.3,5204,59.5,63.5
2022/4/12,2C0,2,0,0,11,19.5,24.4,23.5,24.6,4372,55.5,59.5
2022/4/12,2C0,3,0,0,11,19.5,24.4,24.4,24.1,5236,59.5,63.5
2022/4/12,2C0,4,0,0,11,19.5,24.4,23.6,24.6,0,35,39
2022/4/12,2C0,5,0,0,11,19.5,24.4,23.9,24.5,5197,59.5,63.5
2022/4/12,2C0,6,0,0,11,19.5,24.4,24.2,24.6,4999,57.5,61.5
2022/4/12,2C0,7,0,0,11,19.5,24.4,24.3,24.6,0,35,39
2022/4/12,2C0,8,0,0,11,19.5,24.4,24.1,24.7,5100,59.5,63.5
2022/4/12,2C0,9,0,0,11,19.5,24.4,24.9,24.4,0,35,39
2022/4/12,2C0,10,0,0,11,19.5,24.4,25,25,0,35,39
2022/4/12,2C0,11,0,0,10,19.5,25.1,25,24.9,5020,59.5,63.5
2022/4/12,2C0,12,0,0,10,19.5,25.1,25.1,25.2,5046,59.5,63.5
2022/4/12,2C0,13,0,0,10,19.5,25.1,25.2,25.3,0,35,39
2022/4/12,2C0,14,0,0,10,19.5,25.1,25.2,24.5,0,35,39
